,bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
3321,bottlenecks/Clean clothes/Tops/graphictshirts1322.jpg.txt,0.0616992339,0.0010060713,0.0004260429,0.0018330879,0.0026800593,0.1156821102,0.0033514197,0.7449283004,0.0247681756,0.000045391,0.0003720864,0.0122947162,0.0005662223,0.0157945603,0.0142853158,0.0002672207,0.0746084899,0.0008332605,0.6886592507,0.0051037944,0.0317966379,0.0145128714,0.0535332635,0.023211237,0.0068890289,0.0004055647,0.0016403625,0.0522556789,0.000850634,0.0014178188,0.0049691796,0.002951338,0.0363615528,0.9957808256,0.0004524528,0.0010357143,6.52971721137874E-05,8.70053336257115E-05,0.0025786462,0.9826220274,0.0983563364,0.9644850492,0.0029861492,0.0022227161,0.0448395796,0.0249323379,0.0112244533,0.9190036058,0.1065244824,0.0164001081,0.0215673093,0.1063890085,0.4445791245,0.8315048218,0.1684951633,0.0020995261,0.0008970659,0.0023644136,0.0054507479,0.000965164,0.0038191155,0.0039540869,5.82617030886468E-05,2.40737226704368E-05,0.0020925209,0.9978833795
3322,bottlenecks/Clean clothes/Tops/solidtshirts264.jpg.txt,0.9534089565,0.0074301641,0.0006468401,3.13488890242297E-05,0.0013174689,0.011003294,0.0009389594,0.0212009922,0.0011406048,0.0004530216,8.5026455053594E-05,9.18675068533048E-05,7.37632872187532E-05,0.0020734288,5.23968665220309E-05,5.17765511176549E-05,0.0187690947,0.000402411,0.0492733531,0.0003609604,0.0172175765,0.0090112491,0.0024479877,0.0006849839,0.0009916719,0.0004667497,0.000213077,0.0072245472,0.0005877916,0.0012885332,0.0011646214,0.0028687315,0.887026608,0.965164423,0.0003050925,0.0230240244,0.000038066,0.0005846689,0.0108837429,0.0262558479,0.1427060217,0.7436824441,0.0055406769,0.3592037559,0.0043972954,0.060085196,0.1608981639,0.7746192813,0.1647526473,0.0246667601,0.0014940134,0.1449031234,0.2389347404,0.8595468998,0.1404530406,0.0023485681,0.0003220196,0.0050363787,0.0054500424,0.0021017483,0.0055212392,0.0011498431,0.0004271258,0.0005468883,0.0008837006,0.9985693693
3323,bottlenecks/Clean clothes/Tops/plainshirts77.jpg.txt,0.9808651805,0.0004035496,8.7163265561685E-05,4.16371949540917E-06,0.0019982958,0.0125882048,0.0003085365,0.0001237999,0.000080751,5.46714109077584E-05,2.39169021369889E-05,1.08461908894242E-05,6.17230114130507E-07,0.0034370681,3.3322812669212E-06,9.90828357316786E-06,0.0005467499,0.0001534846,0.0047062654,0.0002499382,0.000693285,0.0011505012,0.000224372,0.0001512602,0.0001856728,0.0001221207,9.433171726414E-06,0.0010448992,1.45619187605917E-05,2.77752806141507E-05,4.57722162536811E-05,3.34365904564038E-06,0.9906705618,0.0004933243,0.0002324545,0.1289854497,0.8667128086,1.07242813101038E-05,0.0035652651,0.022586247,0.1237448826,0.0425102934,0.2488694936,0.0209997781,0.004276942,0.0279526189,0.0489196144,0.9188507795,0.2297204584,0.1512206197,0.0013667248,0.6462032199,0.1046532094,0.8939175606,0.1060824916,0.0027126416,0.000239418,0.0022045099,0.0063315434,0.0064474484,0.0088094603,0.0017710811,0.0014427243,0.0004565262,0.0001694421,0.9993740916
3324,bottlenecks/Clean clothes/Tops/graphictshirts1428.jpg.txt,0.0074247085,0.0003239385,0.6919620037,0.003104669,0.1320375651,0.0108080395,0.0548059493,0.0294894483,0.0083898054,0.0074908817,0.0009764245,0.0020371561,0.0012437503,0.0493192635,0.0003761868,0.0002102599,0.3510806561,0.0120473932,0.0356578603,0.0016309383,0.2550809383,0.009543133,0.0020741352,0.0070824055,0.0204919409,0.0018378695,0.0135017605,0.1170012653,0.0015005489,0.0095811421,0.054238949,0.0230403654,0.0846086591,0.9908620119,0.0036210986,0.0025886637,4.63001306343358E-05,8.44424084789353E-06,0.0028734021,0.20073089,0.8552031517,0.9466971755,0.0054483367,0.0364950076,0.0762549117,0.0513960384,0.0924186856,0.7799303532,0.1555121839,0.0058324742,0.01401118,0.0819495246,0.218931973,0.9664915204,0.0335085243,0.0014764736,0.0012795987,0.0077298377,0.0072030602,0.0017572272,0.0024547684,0.0033405661,0.0008915569,0.0062656943,0.0122261485,0.9815081954
3325,bottlenecks/Clean clothes/Tops/plainshirts240.jpg.txt,0.9255244136,0.0038134835,0.0001665631,9.34851050260477E-05,0.0202206131,0.0242457204,0.0002461952,0.0005254234,2.05134056159295E-05,0.0001493096,0.0181239117,0.0014891321,0.0003876329,0.0049169366,6.0236852732487E-05,1.64592966029886E-05,0.0029124012,6.19095371803269E-05,0.0045935232,0.0002557206,0.0051735891,0.0076112063,0.0022801694,0.0003675178,0.0001407684,7.93531435192563E-05,1.47561631820281E-05,0.0048288507,2.65053495240863E-05,0.0019689535,0.000392611,0.0001234543,0.9691687226,0.0033942461,0.0032707127,0.2939483523,0.6921709776,0.000005234,0.0072104987,0.0567641184,0.045687072,0.1624690592,0.0624312609,0.0311227273,0.0096248081,0.0106280381,0.0317570046,0.9479901195,0.5296612382,0.0817902312,0.0007451966,0.1848176718,0.0521748848,0.7458447814,0.2541552484,0.0007088893,0.0007995787,0.0136820311,0.0142273996,0.0040448452,0.0108302021,0.0022043495,0.0005114083,0.0503510796,0.0067065852,0.9429423213
3326,bottlenecks/Clean clothes/Tops/shortsleeveshirts258.jpg.txt,0.1190129071,0.1738325357,0.0023179583,0.01388379,0.6202166677,0.0298208073,0.0075902962,0.0167608522,0.0014463696,0.0010923228,0.0039031573,0.0014330021,0.0007772722,0.0042523812,0.0034687205,0.0001908985,0.0267937388,0.0002250523,0.0212818775,3.98760748794302E-05,0.0078628669,0.0024437509,0.0014188304,0.0004830054,0.0001732832,0.00036646,0.0001132101,0.0051157041,4.13527195632923E-05,0.000210539,0.0020316057,0.0018600225,0.9295387864,0.3551193178,0.0040757228,0.5790249705,0.0003569561,0.0012364524,0.0601866171,0.0490384102,0.0520163067,0.4895884097,0.0084023876,0.0550039224,0.2254628241,0.0544692576,0.0271653552,0.692902565,0.4715330601,0.0105939638,0.0012211779,0.2396032065,0.1212958544,0.991909802,0.0080901748,0.0006060165,0.0007804111,0.0246706307,0.0110343862,0.0027056062,0.1593173593,0.0038925777,0.0005489954,0.0027424528,0.0012394539,0.9960181117
3327,bottlenecks/Clean clothes/Tops/plainshirts76.jpg.txt,0.0006407672,0.0001101312,0.1101183221,0.0021125916,0.8162881732,0.0014219458,0.0318109468,0.0013803964,0.0008877696,0.0185792428,2.63356687355554E-05,0.0006651091,0.000300514,0.0148991989,0.000756718,1.90122898402478E-06,0.0310199913,0.0001950049,0.0293754116,0.000324,0.0020766088,0.0035968155,0.0008560313,0.0011828438,0.0001938523,0.0004959491,0.0001670075,0.0046965303,0.0014967585,0.0004996015,0.0003716989,0.0004585843,0.9229933023,0.0024242944,0.0109189805,0.0583972894,0.9054544568,1.8899789210991E-05,0.0227861162,0.142131567,0.0917691216,0.2159397751,0.1966539174,0.1370719671,0.038641993,0.0315783434,0.0301100891,0.899669528,0.3023186624,0.0377310887,0.0007655268,0.306612134,0.1617606133,0.8574145436,0.1425854117,0.0035963149,0.0045683444,0.0042940532,0.0028946016,0.0231150761,0.2899924517,0.0173049122,0.0012345103,0.0232707802,0.0024671359,0.9742621183
3328,bottlenecks/Clean clothes/Tops/checkshirts50.jpg.txt,0.009128049,0.0004788063,0.1849574596,0.000306681,0.0362763554,0.1347819865,0.1382970512,0.0744725913,0.0113789504,0.0408878624,0.0001512609,0.3398671448,0.0029167098,0.0260314811,1.9980556317023E-05,4.75382767035626E-05,0.0333414041,9.93022404145449E-05,0.015803108,8.40485608932795E-06,0.0012773547,0.0037471291,0.0030962927,0.0002130338,3.69766094081569E-05,0.0067547257,0.0004079993,0.0962313935,0.0001674522,8.15969106042758E-05,0.0006152873,0.000778081,0.8373404145,5.97956386627629E-08,7.89010809967294E-05,0.000009408,0.9998918772,1.32536825958596E-09,1.97925219254103E-05,0.0085061211,0.0292613488,0.1061767861,0.0052813967,0.0129907615,0.045161292,0.0019614794,0.0672893599,0.8855878711,0.0998250768,0.2140578777,0.0001949164,0.266846329,0.016590314,0.5060703754,0.4939295948,0.0016319721,0.0012216718,0.0448143072,0.096321784,0.2419879735,0.0269281883,0.0022831138,0.0369228907,0.0020230175,0.0102925589,0.9876843691
3329,bottlenecks/Clean clothes/Tops/longsleevetshirts72.jpg.txt,0.0640253425,0.0008448999,0.0130082816,0.0005503471,0.0388339274,0.7445710897,0.0057898564,0.0568482988,0.0056206547,1.67790622072062E-05,0.0002252485,0.0029029055,0.0032426156,0.0622985996,0.0011915318,2.95557583740447E-05,0.2717496455,0.0007507818,0.2118674368,0.0022608622,0.2072834671,0.0093219178,0.0039977152,0.0061152126,0.00218787,0.0039452966,0.0068950858,0.0144199049,0.0019784162,0.0222802907,0.0444044061,0.1047656238,0.0857760757,0.3882274926,0.607228756,0.0002790132,7.23574521543924E-06,0.0011165104,0.0031410751,0.2815658748,0.8370499015,0.9323115349,0.0007648151,0.0049925349,0.0192997437,0.0651642904,0.2414455861,0.6740903258,0.1436823606,0.0036357674,0.0032051834,0.0181461219,0.2292447388,0.9077843428,0.0922157243,0.0002238703,0.0008304708,0.004883626,0.0047733532,0.0002336062,0.0024580937,0.0017222279,0.0001527676,0.0006659994,0.0054012742,0.9939326644
3330,bottlenecks/Clean clothes/Tops/graphictshirts689.jpg.txt,0.0385668017,0.0024780999,0.1997327656,0.0045231092,0.462449789,0.0066459719,0.0852589011,0.0054776617,0.0069903121,0.009078702,0.0034348359,0.0005613036,0.0260774922,0.1444692463,0.0030803415,0.0011746734,0.897341609,0.0005792272,0.0376794264,0.0002088301,0.0148967551,0.0057990621,0.0018240984,0.0014910448,0.0037815196,0.0005216996,0.0008529911,0.0209459346,7.80160771682858E-05,0.0006241724,0.0004759252,0.0035699606,0.0093297632,0.9984354377,0.0003200922,9.17103875508474E-07,2.4758261218949E-08,0.0005654553,0.0006780893,0.8798847198,0.7230086327,0.9841273427,0.002129822,0.0073109851,0.4453211725,0.0414670929,0.0174376238,0.4957741201,0.3259734511,0.0043391217,0.0130718248,0.0963099673,0.4949246049,0.8364159465,0.1635840386,0.0009047342,0.0001626644,0.0035454181,0.004871706,0.0012215535,0.0008104607,0.0018312285,0.0021020181,0.0003377915,0.0026651383,0.996997118
3331,bottlenecks/Clean clothes/Tops/shortsleeveshirts307.jpg.txt,0.9576598406,0.0017885955,3.65626183338463E-05,1.03302445495501E-05,0.0040989644,0.0231143907,0.0005497418,0.0004156434,0.0002848522,0.000013482,0.0038756733,0.0004573735,0.0001030243,0.0075550415,1.97327080968535E-05,1.68225487868767E-05,0.0006175145,0.0002094214,0.0014104507,0.0001154102,0.0009058118,0.0026237345,0.0014785231,0.0003228934,3.53073155565653E-05,3.11145304294769E-05,4.02469004257E-06,0.0011141293,5.38987478648778E-06,0.0001733788,7.45545112295076E-05,1.7628381101531E-05,0.9908607006,0.0006405576,0.0002357741,0.5949444771,0.4029245973,3.00728220281599E-06,0.0012515715,0.0369152129,0.0943091363,0.0949120745,0.0643067658,0.0833078027,0.0233672522,0.0141399046,0.0410102606,0.921482563,0.2204593122,0.1184036955,0.0013510461,0.1897972524,0.0312908031,0.9365029335,0.063497059,0.0011984543,0.0003555955,0.0155684249,0.0029118625,0.0043117637,0.009272472,0.0133751882,0.0007457986,0.0020589621,0.002149919,0.9957910776
3332,bottlenecks/Clean clothes/Tops/polos151.jpg.txt,0.0001555391,0.000000385,6.79538861731999E-05,1.08091107904329E-05,5.31361547473352E-05,0.0083547179,0.0025427334,0.0010346292,5.9601225075312E-05,2.372373273829E-06,0.0028126927,0.9642715454,0.0063451533,0.0099116378,0.0036476369,0.0007295203,0.3630408943,0.0003544398,0.069346264,0.000076064,0.0101428023,0.0283133574,0.0221707392,0.001072806,0.0010672791,0.000079585,5.03308947372716E-05,0.0984226614,0.0002575157,0.0142470095,0.0124709103,0.2898778915,0.0890094265,0.0061844727,4.41350603068713E-05,0.003123133,1.94795138668269E-05,2.44374205067288E-05,0.990604341,0.1577975601,0.7778022289,0.0339781716,0.0128396349,0.0721955746,0.0143918246,0.0295906048,0.0034770072,0.9525406361,0.1587256193,0.0195189938,0.0022764413,0.0259828325,0.2056384534,0.9361232519,0.0638767034,0.0017589887,0.0013123183,0.0024733418,0.0024756358,0.0023926606,0.0086463075,0.0112842219,0.0004828461,7.99654953880236E-05,0.0033105242,0.9966095686
3333,bottlenecks/Clean clothes/Tops/plainshirts158.jpg.txt,1.30233993331785E-05,1.54720930822805E-06,0.9547357559,0.0078460984,0.0060019898,0.0001824855,0.008739708,0.0015138922,0.0106342724,0.0066800895,4.1691710066516E-06,2.53262187470682E-05,0.0009803325,0.002593752,4.42597338405903E-05,3.28976761920785E-06,0.0062730624,3.96505456592422E-05,0.0034118539,2.32545535254758E-05,0.00087405,0.0003312625,7.64176365919411E-05,0.0001118293,1.97596127691213E-05,4.32837769039907E-05,1.52405318658566E-05,0.0020043412,0.0002812998,6.608175317524E-05,5.19148779858369E-05,0.0001392944,0.9862374067,0.0034796307,0.0021756811,0.5163378119,0.1784618646,1.4371200450114E-05,0.2995306849,0.012797337,0.0628275946,0.024982648,0.0683707371,0.0697763413,0.0307032056,0.0215435643,0.0440383144,0.9037148952,0.170041576,0.0441018157,0.0003286958,0.2955370843,0.1932230741,0.823430717,0.176569283,0.0016357361,0.0014108004,0.000447754,0.0093366364,0.0068541309,0.0098330267,0.0014450089,0.0006643428,0.0337586626,0.022020204,0.944221139
3334,bottlenecks/Clean clothes/Tops/singlets4.jpg.txt,0.2464713305,1.11385916170548E-05,0.0027277076,0.0003198674,0.0070866696,0.6298453808,0.0942955613,0.0008461011,0.0008645449,1.10333758129855E-05,1.57867975758563E-06,0.0090611186,0.0001487084,0.0080162613,0.0002891723,3.86965302823228E-06,0.1787738949,0.0009533071,0.0442903377,8.95055054570548E-05,0.0255069658,0.0346410424,0.0386479683,0.0025584181,0.0030921041,0.0002154288,0.0005952333,0.1000496075,1.05529215943534E-05,0.0014757251,0.004028697,0.0071180784,0.5579531193,0.0029981905,0.0001482434,5.84231065658969E-06,0.0004582207,0.9960523844,0.0003370687,0.037920475,0.3049564064,0.7287176847,0.0107579483,0.0130404513,0.1623025835,0.1066296026,0.0274062753,0.7036615014,0.055720672,0.4486103952,0.0034071461,0.231360063,0.3045138717,0.4838658273,0.5161342025,0.0098764934,0.0065717413,0.3808715641,0.0474871248,0.0112208035,0.0033166283,0.0825846344,0.0008971914,0.0014223298,0.0805838853,0.917993784
3335,bottlenecks/Clean clothes/Tops/graphictshirts404.jpg.txt,9.42462720558979E-05,1.06967775082012E-06,0.0004328116,0.0009164159,0.0001543926,0.0082980394,0.0064720176,0.0001089728,0.0003891288,0.0059396015,0.0002505657,0.8536215425,0.0171859544,0.1060510278,8.03276197984815E-05,0.000003862,0.1148082763,4.41573974967469E-05,0.0053040199,0.0003898856,0.0330976546,0.0042448789,0.000158875,4.70463855890557E-05,0.0003286198,0.000004326,3.62802311428823E-05,0.0314818062,0.0084593585,0.0002965901,0.0144124869,0.0045997645,0.7822859287,0.9447576404,0.0005193357,0.0034150966,0.000235719,0.0001378416,0.0509343632,0.3148397803,0.005942917,0.7668887973,0.0161554646,0.5345675945,0.0483111404,0.0309674647,0.0037546523,0.9169667363,0.5544751287,0.0225641541,0.000670803,0.8129712939,0.162045911,0.8788748384,0.1211252138,0.000098423,0.0011844756,0.0116689643,0.0029844842,0.0316937678,0.0256292932,0.005134949,0.0003724321,0.054329861,0.0014496987,0.9442204237
3336,bottlenecks/Clean clothes/Tops/plainshirts224.jpg.txt,0.0004192629,0.000062521,0.7230972648,0.0058158762,0.0258399211,0.002050251,0.1462268084,0.0020050425,0.0082688024,0.00456732,0.0026878377,0.002890314,0.0069858301,0.0685095042,0.0003404893,0.0002330276,0.0046287421,0.0003059329,0.0005683553,0.0001244075,0.0005940484,0.0002315981,0.000220738,0.000100195,2.13687890209258E-05,9.68834865489043E-05,3.69054669135949E-06,0.0015574648,1.11064273369266E-05,1.92084226000588E-05,0.0001434302,1.08491476566996E-05,0.9913620353,2.05588989388161E-07,0.0001382916,0.003368248,0.9964402318,5.65851676626039E-09,5.30111537955236E-05,0.0248826221,0.0847839564,0.0135592278,0.7260258198,0.0180457681,0.0808881745,0.0043458296,0.0164129417,0.8983530402,0.0879962966,0.1760597974,0.000487038,0.1442138553,0.1092312187,0.948061645,0.0519383289,0.0029371546,0.0004556305,0.0019637463,0.0182443634,0.0079926243,0.0041307225,0.0122196274,0.0046930104,0.0506199002,0.0105371783,0.9388428926
3337,bottlenecks/Clean clothes/Tops/graphictshirts963.jpg.txt,0.0099809244,0.0001355462,0.5141234398,0.0015214323,0.2958890796,0.0005786062,0.0666495934,0.0021705735,0.0008730754,0.0010680059,0.000428139,0.0067058611,0.0120444372,0.0873482674,0.0004325352,5.04116833326407E-05,0.7132260799,0.0140220309,0.0425724089,0.0029706885,0.0821572468,0.0044790274,0.0175494328,0.0030515369,0.0025632146,0.0044990624,0.0012208086,0.0170540661,0.0027366271,0.0037917062,0.0109188277,0.0044630035,0.0727242827,0.9124536514,0.0832106844,0.00017285,1.67208509083139E-05,5.93559198023286E-05,0.0040867231,0.8035663962,0.2738378942,0.977999866,0.0045483201,0.0296494998,0.4827014506,0.0308151077,0.0168665033,0.46961689,0.4394983351,0.0045280834,0.0117654782,0.0467235036,0.3338453174,0.9419776797,0.0580223389,0.0011789629,0.0004602105,0.0189493559,0.0027294699,0.0022140278,0.0060746479,0.0052189175,0.000297662,0.2793391943,0.0058886623,0.7147721648
3338,bottlenecks/Clean clothes/Tops/graphictshirts687.jpg.txt,0.9884030223,0.0013618402,0.0002069061,7.35161222564784E-07,0.0051723188,0.0027434265,0.0003954437,0.0009445723,3.5995792131871E-05,2.36686537391506E-05,0.0002490401,4.30578293162398E-05,6.81001256452873E-05,0.0001446792,0.000090043,0.0001171572,0.0175140984,0.0003429993,0.6166141629,0.0001693649,0.0085183522,0.0191330183,0.0111584887,0.001844853,0.0040068282,0.0016741923,8.03984730737284E-05,0.1847509891,0.0014761005,0.0399358533,0.0116009563,0.0131934313,0.0679857954,0.9869021177,0.0006139873,0.0006853222,3.51191215486324E-06,0.000780942,0.0110140517,0.3834998608,0.4183565676,0.6822503805,0.0022464702,0.0251101945,0.0139656719,0.1235043555,0.5218297243,0.3407002985,0.2780520618,0.0120398132,0.0025094193,0.0415280722,0.2646104097,0.6568105817,0.3431894183,0.000456052,0.0001826159,0.0014709389,0.0047287554,0.0004514414,0.0013322845,0.000419412,0.0008657475,0.0001720597,0.000176479,0.999651432
3339,bottlenecks/Clean clothes/Tops/plainshirts84.jpg.txt,0.003156008,0.0001028969,0.000107422,8.53423330227088E-07,0.0091139413,0.954813242,0.0260973517,0.0007575402,0.0007706652,3.07694949697179E-06,0.0002066541,1.7044603737304E-05,4.9626876716502E-05,0.0047545126,2.62052526522893E-05,2.29863871936686E-05,0.0012603299,0.0003708923,0.0005581512,1.11238668978331E-05,5.99416343902703E-05,0.0035992588,0.0017580913,0.0006909464,1.78569007402984E-05,2.13646981137572E-05,0.00000218,0.0010408522,5.12481619807659E-07,0.0002239015,0.0002287583,0.000034245,0.990121603,5.21574804679403E-07,1.05206136140623E-05,0.003031875,0.9969447255,2.83220136232387E-09,1.23757718029083E-05,0.0845743492,0.0869380459,0.0516714416,0.9244992733,0.1046189964,0.0346486196,0.0026494476,0.0540028512,0.9086990356,0.3432179689,0.3412952125,0.0029398482,0.3518787622,0.0432574525,0.7062519193,0.2937480807,0.000824842,0.000388986,0.0239283722,0.0114962878,0.0104037914,0.020572206,0.0133586675,0.001432613,0.2069307417,0.0001735067,0.7928956747
3340,bottlenecks/Clean clothes/Tops/stripedtshirts31.jpg.txt,0.7259901762,0.0007307765,0.1238247529,0.0007574072,0.0868849605,0.0038207516,0.0038133108,0.0003740223,0.0120330406,0.0132161127,0.0002629418,0.0159304906,0.0068819253,0.0053461925,0.000070229,6.28266861895099E-05,0.0827859044,0.0023210861,0.0828636214,0.0020102581,0.0141974008,0.7001470923,0.0002288738,7.77486857259646E-05,0.0010051151,0.0013919552,0.003286581,0.0161431525,0.003004167,0.0014284151,0.0154110147,0.0083509032,0.0653467998,0.0797866806,0.870445013,0.0011673121,0.041585777,1.18831303552724E-05,0.0070034126,0.012165647,0.0308688618,0.5227239728,0.0019862868,0.0029435486,0.0079293959,0.0152748097,0.2664694488,0.7103263736,0.0606270768,0.0107162446,0.00063876,0.2345551252,0.0772328079,0.5864821076,0.413517952,0.0003268914,0.0004902327,0.9268699884,0.0965501815,0.0270343497,0.0057717576,0.0022410578,0.0034707265,0.0014380544,0.0003836603,0.9981782436
3341,bottlenecks/Clean clothes/Tops/longsleevetshirts48.jpg.txt,0.012853221,0.0006309748,0.000023071,6.36660843156278E-06,0.9829386473,0.0026154274,0.0002114993,0.0002441913,0.0002760945,9.16469889489235E-06,0.000003045,0.000019969,8.55698033319641E-07,0.0001629565,4.535729658528E-06,5.29800558979332E-09,0.0408997871,0.000572738,0.1575421095,3.34982287313324E-05,0.0032254311,0.0041688466,0.0022657325,0.0010324602,1.54603712871904E-05,0.0006877983,0.0002930878,0.0495355837,0.0003892422,0.0058072885,0.00023376,0.000864755,0.732432425,0.0031349685,0.7510386705,0.0049232193,0.1967178732,0.0001287265,0.0440564789,0.251098305,0.3070811033,0.4947066009,0.0018507254,0.0196315926,0.0025745602,0.0688834637,0.6010417938,0.3275001943,0.1837637722,0.0120277544,0.0006930445,0.2384093404,0.1209022477,0.7921702862,0.2078296989,0.0005426247,0.0002560863,0.0150421634,0.0027031808,0.0018799969,0.0109493472,0.001356527,0.0005782822,0.0207155515,0.003493676,0.9757907987
3342,bottlenecks/Clean clothes/Tops/printedshirts348.jpg.txt,0.0122940419,0.0019443395,0.0001384609,2.69148640654748E-05,0.0087439604,0.0088677434,1.97518220375059E-05,0.0001151262,0.0018924573,0.0001976533,0.0007923892,0.9577103853,0.0007591029,0.0064120474,2.09147547138855E-05,6.47380511509255E-05,0.0324683674,0.000283609,0.0371208005,7.45387296774425E-06,0.0005866396,0.0001399992,0.0004074228,5.38523563591298E-05,2.18594013858819E-05,0.000030416,1.46543934533838E-05,0.0343247093,5.64804452096723E-07,0.0001077555,0.0030857318,0.0004970719,0.8908490539,3.84431359634618E-06,2.19137450585549E-06,0.0077512739,0.9904042482,1.4481959631496E-08,0.0018383773,0.0054871091,0.0406491384,0.0074576889,0.013137632,0.0002204777,0.0091354456,0.0008213249,0.0012791902,0.9887640476,0.4117140472,0.3804124892,7.14792477083392E-05,0.0495499671,0.0041503725,0.9811993837,0.0188006442,0.0003608326,0.0019995093,0.2302954346,0.4678456783,0.0562814437,0.0285995509,0.0111114187,0.00355194,0.0002716313,0.0008621237,0.9988663197
3343,bottlenecks/Clean clothes/Tops/polos201.jpg.txt,0.1742943674,0.0013771931,0.0001494558,0.0001059311,0.0820618048,0.0104100099,0.0001831967,0.0825235918,0.0028128787,0.0001403332,0.6155369878,0.0137715722,0.0006079705,0.0150107853,0.0002239996,0.0007900052,0.1272430718,0.0007484537,0.0555807501,8.67994240252301E-05,0.0105746016,0.0170859452,0.0108065978,0.0016388255,0.0012977684,0.0002014882,0.0007019066,0.0301018339,0.0001974686,0.0016115787,0.0022034391,0.0054228613,0.7344965935,0.3439185023,0.0001816558,0.0255231801,3.20993021887261E-05,0.0012074237,0.6291371584,0.1053674594,0.2844436169,0.106459789,0.1157265604,0.1145595834,0.0287155844,0.0080699958,0.024230672,0.9389836788,0.5928481221,0.0250508916,0.0016215252,0.1425218731,0.0851121321,0.9802960753,0.0197039396,0.0016598958,0.0009785822,0.0111659942,0.0022585876,0.0025289645,0.0064075449,0.001137709,0.0007190607,0.0146603137,0.0071778665,0.9781618118
3344,bottlenecks/Clean clothes/Tops/graphictshirts48.jpg.txt,0.5665501356,0.0020903423,0.1032154113,0.0003024456,0.2731548846,0.0089853806,0.0030659745,0.0048789908,0.0001713189,0.0001505191,0.001662033,0.002191663,0.0002118349,0.0325556993,0.0008050139,8.3325485320529E-06,0.1947655082,0.001110349,0.3219480813,0.0007291799,0.2385015488,0.0044284752,0.0031376367,0.0033779757,0.0147173759,0.0006072988,0.0006132585,0.039140556,0.0016908727,0.0019450694,0.0020364721,0.003304058,0.1679463834,0.9844478369,0.0003015264,0.0053560846,0.0005405521,0.0007574892,0.0085965879,0.1341160834,0.4466445446,0.9071105123,0.0130420346,0.0082141673,0.3731942773,0.0051472429,0.0052879825,0.6163704991,0.2118769437,0.0159678776,0.0011678321,0.0466648042,0.0644501299,0.982891202,0.0171087477,0.0012751354,0.0013367427,0.0186503436,0.0039099664,0.0064297724,0.1355318427,0.0546655096,0.0010364698,0.0056320038,0.0025126457,0.9918553829
3345,bottlenecks/Clean clothes/Tops/plainshirts424.jpg.txt,0.000695837,1.34906440507621E-05,0.8349307775,0.0002137922,0.0834767967,0.0389932208,0.0118479757,0.0202704333,0.0067629642,0.0008411474,2.44181501329876E-05,2.76625323749613E-05,2.95230779556732E-06,0.0018324333,0.000064945,1.12246493699786E-06,0.2793744504,0.0011033661,0.0247653574,0.0036309885,0.0357853062,0.0242468268,0.0028413222,0.0032040426,0.0008513283,0.0116506303,0.0005508827,0.0370615199,6.4647123508621E-05,0.0003178452,7.49628015910275E-05,0.0002393718,0.5742371678,0.0356858112,0.2075186074,0.0084279738,0.6954306364,6.42562954453751E-05,0.0528726839,0.0082515636,0.412487179,0.4269392788,0.044841174,0.0129732741,0.8793827295,0.0021609531,0.0097132651,0.1087430045,0.0767307132,0.0467335507,0.0002042259,0.230169028,0.095810391,0.9668922424,0.0331077613,0.0017718322,0.0003090326,0.0134821581,0.0135435602,0.0020842012,0.0065885172,0.0268602055,0.0035702819,0.0022139542,0.0037790148,0.9940069914
