,bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy
1134,bottlenecks/Clean clothes/Bottoms/pants477.jpg.txt,0.0220963005,0.3476299047,0.0151515268,0.0915259272,0.1257036328,0.0297631565,0.0059911874,0.0022489678,0.0031630713,0.2939476967,0.0079039354,0.0011591166,0.0262764525,0.0254156627,0.0014846154,0.0005388512,0.0150455786,5.99043596594129E-06,0.0017270359,1.36101280077128E-05,0.0211185515,0.0002607708,0.0048897457,3.99896094904761E-07,8.24556991574355E-05,5.55793303647079E-06,0.0010440678,0.0048212865,5.0851417654485E-06,2.16075864045706E-06,0.0003779135,2.25934309128206E-06,0.9505975246,0.9593681693,0.0406318493,0.1380792856,0.6057121158,0.2562086582,0.0274971295,0.0057593891,0.0106449043,0.003206491,0.0035314385,0.0066952892,0.0085774129,0.0130158216,0.0028100878,0.0013206135,0.0004623283,0.000829918,0.0038685296,0.0174885299,0.9478138089,0.0299993027,0.0007203545,0.787881732,0.1833761036,0.0280217808
1135,bottlenecks/Clean clothes/Bottoms/jeans257.jpg.txt,0.016006466,0.0110672778,0.035193041,0.0018886499,0.5018248558,0.3371274471,0.0528986715,0.0154677965,0.0056801382,0.0017735035,0.0002749329,0.0003419885,0.0048502763,0.0145798987,0.0007663427,0.0002588155,0.0006590174,1.26926852317411E-05,0.0016003735,0.0001197524,0.0005289176,0.0001084285,9.89565160125494E-05,8.56867757192958E-07,1.6417820006609E-05,3.62669288733741E-06,0.0002215564,0.0005755652,1.07528796888801E-06,8.95284131274821E-07,0.0001645962,2.50249559030635E-06,0.9958847165,0.9831909537,0.0168090034,0.7252672315,0.1991381049,0.075594686,0.153916344,0.0060434649,0.0721036419,0.0028305596,0.0036381106,0.0125324996,0.0102116084,0.0068200394,0.0008744907,0.0053932909,0.000668689,0.0013014877,0.0459589399,0.1036748216,0.0215737857,0.8274909854,0.5696649551,0.4066224694,0.0190610606,0.0046514431
1136,bottlenecks/Clean clothes/Bottoms/jeans40.jpg.txt,5.73547149542719E-05,0.0002898094,0.0141393114,0.0001481949,0.0353381149,0.5832230449,0.3638305068,0.0010744979,0.0007024811,0.0002667429,0.000001984,3.07250866171671E-06,7.70711994846351E-06,0.0007431088,1.94948588614352E-05,0.0001545164,0.0002395679,2.06082750082714E-05,0.0005973346,2.66028437181376E-05,0.0008804894,0.0001828722,5.07292679685634E-05,4.03631520384806E-06,7.56424924475141E-05,1.40578731588903E-05,2.534377927077E-05,0.0002472113,1.25786129956396E-06,9.26057418837445E-06,0.0002620156,5.25184877915308E-05,0.9973105192,0.9897172451,0.0102827279,0.9385409951,0.0581298806,0.0033291765,0.1678742915,0.0150231421,0.5578868985,0.0032000046,0.0036684077,0.0026176362,0.0066175079,0.0010085324,0.0004918968,0.0014823186,0.0010388592,0.0035312565,0.0026657586,0.0025094314,0.0210019369,0.9702916741,0.0561031401,0.6905773282,0.249659881,0.0036596914
1137,bottlenecks/Clean clothes/Bottoms/pants499.jpg.txt,0.0070265816,0.1023349762,0.2071471214,0.0770681649,0.0299570598,0.1179042906,0.2102315128,0.05183753,0.0379323252,0.0177215282,0.0052004964,0.0082123289,0.0612335987,0.0485566817,0.0164175332,0.0012182929,0.0247402862,2.14247538679047E-05,0.0007117356,0.000231511,0.0318011828,0.0003485525,0.0131691191,8.95146877155639E-06,0.0016119208,5.84113950026222E-05,0.0005226646,0.0041214041,3.64074912795331E-05,7.12477094566566E-06,0.0003047406,1.91422150237486E-05,0.922285378,0.7352578044,0.2647421956,0.3409999907,0.5384858251,0.120514147,0.1208485141,0.0079380693,0.0156963486,0.0262791067,0.0017415547,0.0028278464,0.0181325506,0.0125435442,0.0141937807,0.009823774,0.003072158,0.0039373385,0.0246507656,0.3325125277,0.4081822336,0.2307171226,0.0103012715,0.8242687583,0.1307976246,0.034632422
1138,bottlenecks/Clean clothes/Bottoms/pants433.jpg.txt,0.0040907823,0.02908751,0.3400471807,0.0436852649,0.3054099083,0.0229215641,0.1231803,0.0179364178,0.0290509723,0.0401454903,0.0002708703,0.0004701311,0.0103751505,0.0279014725,0.0049983789,0.0004286267,0.0025865368,1.60245635925094E-05,0.0221291967,4.48788705398329E-05,0.0104468325,0.0002326985,0.0022574533,3.85244931067064E-07,0.000054258,1.90695718629286E-05,0.0002044656,0.0011812308,9.04109947441611E-06,1.08519736841117E-06,8.63687018863857E-05,8.12351026979741E-06,0.9607223868,0.9794307351,0.0205691885,0.4725930989,0.4302812219,0.0971256122,0.1650746912,0.00672339,0.0102755344,0.0075987214,0.0008453517,0.0018946301,0.0143418964,0.0062817619,0.0003596814,0.0018675943,0.0004335854,0.002616134,0.0333019905,0.0866833851,0.7083577514,0.1690406799,0.0373140424,0.5768128037,0.3782001436,0.0076730778
1139,bottlenecks/Clean clothes/Bottoms/shorts238.jpg.txt,9.73214337136596E-05,0.0011716378,0.0282568112,0.0010053464,0.0467802919,0.0989987031,0.8161546588,0.0039576092,0.0003065671,0.0010136537,1.16853389044991E-05,3.54882467945572E-05,1.65514829859603E-05,0.0015187822,0.000023399,0.0006516819,0.0002523487,4.41406427853508E-07,0.0002280644,1.42379201406584E-06,0.0006016329,1.10127148218453E-05,2.66811239271192E-05,2.24617675570471E-08,2.69773454419919E-06,1.46117622534803E-06,1.2541067917482E-05,4.44245197286364E-05,7.56749116703759E-08,1.63351998594408E-07,1.21894418043667E-05,1.01310638456198E-06,0.998803854,0.1691460162,0.8308539391,0.7499843836,0.2261399329,0.023875745,0.1966770291,0.034539111,0.1320111752,0.0064806757,0.0008747181,0.0006437227,0.0045829788,0.0020225768,0.0008110096,0.000251811,0.0002646526,0.0049651815,0.0073521347,0.0070461049,0.0045819501,0.9760546684,0.0162926633,0.7449290752,0.2280383557,0.0107399113
1140,bottlenecks/Clean clothes/Bottoms/jeans173.jpg.txt,0.0005118148,0.0016262819,0.3426612318,0.0035260117,0.0956970975,0.0240746234,0.5156340599,0.0026496649,0.0013808539,0.004018961,3.49231668224093E-05,1.69460599863669E-05,0.0008017305,0.0060894941,5.99554805376101E-05,0.0012163805,0.0005415989,3.77634096366819E-05,0.0015250284,0.0001540059,0.0025855275,0.000225542,9.39504170673899E-05,6.88868885845295E-06,0.000054841,0.000026994,8.72306045494042E-05,0.0003207075,5.48778052689158E-06,3.72974568563222E-06,0.0003013124,2.71691642410588E-05,0.9940021634,0.991134882,0.0088651227,0.8425352573,0.1312917471,0.0261729937,0.0768593103,0.0198964775,0.0527838171,0.0045895721,0.0055889976,0.0031890175,0.0195474997,0.0082940571,0.00177411,0.0014812039,0.0011355008,0.0057598362,0.033325918,0.0080812881,0.0110402908,0.9417927265,0.1123960838,0.4836141765,0.3916202784,0.0123695955
1141,bottlenecks/Clean clothes/Bottoms/jeans226.jpg.txt,0.0001148714,0.0001583219,0.0048255334,8.63554741954431E-05,0.0054118582,0.7806703448,0.2034979314,0.0028916539,0.0001632904,0.0004425053,1.41644761697535E-06,9.28928602661472E-06,2.7149282686878E-05,0.0009959741,4.73062609671615E-05,0.0006562556,0.0005683659,0.0001547949,0.0011041352,6.62445381749421E-05,0.0012118049,0.0002838948,7.91966012911871E-05,1.13044461613754E-05,0.0001537666,1.65473375091096E-05,8.81820888025686E-05,0.0007341303,3.28769237967208E-06,2.48747746809386E-05,0.0008539219,6.51874870527536E-05,0.9945803285,0.9882672429,0.0117328074,0.9343729615,0.0565056875,0.0091213556,0.1284457445,0.0316112973,0.3153210878,0.0060432963,0.0066196998,0.0214248803,0.0068479078,0.0036252837,0.000953743,0.0025565142,0.000919173,0.0053882794,0.0063727475,0.0021791181,0.0211726781,0.9648872018,0.237175703,0.6706201434,0.0756573379,0.0165468697
1142,bottlenecks/Clean clothes/Bottoms/shorts242.jpg.txt,0.0035393098,0.0650266111,0.2264963835,0.1116486862,0.1253336966,0.1827736497,0.1404494345,0.0243413188,0.0036255408,0.03421022,0.0032774433,0.0122125568,0.0369820297,0.0106840702,0.0002835226,0.0191154908,6.98073854437098E-05,3.49139774868945E-08,1.34537940539303E-05,3.18589195558161E-06,0.0004068101,7.71163058743696E-07,0.000001549,8.30285840081046E-10,5.67762697301077E-07,0.000000127,9.05870911083184E-06,0.000127463,1.08911155649594E-08,1.5924953800095E-08,2.9193734008004E-06,2.75517759718014E-08,0.9993641973,0.0250593163,0.9749406576,0.4825943112,0.4732962251,0.0441094711,0.0041628508,0.0031029137,0.0238250773,0.0007776664,0.0001113053,0.0004101101,0.0006525714,0.0006053616,0.0008535323,0.0002689512,0.0001112968,0.0150525942,0.0355537459,0.7621194124,0.0022593096,0.1850149482,0.0185997393,0.9421140552,0.0340606086,0.0052255052
1143,bottlenecks/Clean clothes/Bottoms/shorts272.jpg.txt,0.0053565842,0.0674219877,0.6849980354,0.0786438584,0.0212747343,0.0082453275,0.0263600964,0.0444468148,0.0011067501,0.0215624906,0.008531305,0.0049147373,0.0083937077,0.0172935743,0.0003052866,0.0011446613,0.0029485759,3.92009405913996E-06,0.0017953175,6.11162467976101E-05,0.0049823704,0.0003981048,3.53399445884861E-05,1.85104596539532E-07,0.0001022224,1.34597512442269E-05,0.0001176797,0.0018299127,4.68164358835566E-07,5.42122143087909E-06,0.0001424184,5.97825101067429E-06,0.9875575304,0.0063917572,0.9936082363,0.3527505696,0.4499922991,0.1972571462,0.2189814895,0.0067265276,0.0160158854,0.0058125206,0.0016009781,0.0008051805,0.0044510327,0.0037647751,0.012732775,0.0025233715,0.0010002856,0.0205574594,0.0040380405,0.4004435241,0.0451542027,0.5298067927,0.0462175012,0.8213454485,0.1190183088,0.0134187136
1144,bottlenecks/Clean clothes/Bottoms/shorts181.jpg.txt,0.000260552,0.0014343431,0.7732371688,0.0031901537,0.0613102466,0.0144009776,0.0982032791,0.0401685908,0.0001497018,0.0050583147,1.43096967804013E-05,8.6884119809838E-06,0.001499486,0.0002982686,7.3005685408134E-06,0.0007586282,0.0059322179,9.33536227876175E-07,0.0003551308,5.67889674130129E-06,0.0017884388,6.93413967383094E-05,1.74143940512295E-06,8.95785063903531E-08,0.000001091,0.000000525,5.87771428399719E-05,0.000266737,8.36425115835482E-08,5.81473500460561E-07,0.000071516,1.07345044852991E-07,0.9914469719,0.1797721982,0.8202278614,0.4308207333,0.5563252568,0.0128539726,0.167476967,0.0050810855,0.0220617615,0.0008072951,0.0002186759,0.0006381688,0.0243239924,0.0010172146,0.000803376,0.0003225337,8.65910842549056E-05,0.0115534738,0.1971404552,0.3865274489,0.0015283512,0.4032503068,0.0091041997,0.691883862,0.2947871983,0.0042247586
1145,bottlenecks/Clean clothes/Bottoms/jeans272.jpg.txt,0.0008062211,0.1622641236,0.021571286,0.6501440406,0.0275048837,0.0076340837,0.0153338984,0.0026766816,0.0098006185,0.0539346188,8.90628434717655E-05,0.0002048214,0.038083829,0.0094447508,0.0003082715,0.0001988577,0.0026315805,4.38496527976895E-07,0.0063534048,1.27088378576445E-05,0.0018399929,7.49733590055257E-06,0.0004185081,6.5604112364781E-08,3.6788871511817E-05,0.000003687,0.000146294,0.0005865094,1.78527091065916E-06,5.92081512706955E-08,2.74519024969777E-05,4.61087438452523E-07,0.9879327416,0.9859010577,0.0140989842,0.3926070333,0.5041404963,0.1032524407,0.0477452353,0.0038194566,0.0110108601,0.006472609,0.0005669789,0.0018719861,0.005393879,0.0025723907,0.0009099807,0.0004390567,0.0002011723,0.0115473699,0.0138752507,0.5640909076,0.0906476229,0.3198388517,0.0123345116,0.8768761754,0.1051014066,0.0056878962
1146,bottlenecks/Clean clothes/Bottoms/shorts420.jpg.txt,0.0042374986,0.0034091659,0.9140296578,0.0022159317,0.0078228451,0.0085938694,0.052665893,0.002217809,4.61986928712577E-05,0.0007726137,0.0001296692,0.0002116822,0.0010128599,0.0012354908,1.15733455459122E-05,0.0013872382,0.0175893698,0.000005232,0.0104631549,0.0036217452,0.0021468303,0.0078604296,2.73576115432661E-05,0.000000243,0.0001434399,9.99183612293564E-05,0.0032243622,0.0039826492,1.42275871439779E-06,0.0014187889,0.0023323742,1.2958092156623E-05,0.9470697641,0.0028629138,0.9971370697,0.582344532,0.1332495809,0.2844059765,0.2373814136,0.0127229895,0.2311312109,0.0012999882,0.0027890697,0.0191579722,0.0117823342,0.0045711426,0.0080797924,0.0045577469,0.002416997,0.0131700682,0.0290168896,0.0855097398,0.0003942271,0.8719091415,0.0807290748,0.5802343488,0.3346122503,0.0044243191
1147,bottlenecks/Clean clothes/Bottoms/pants290.jpg.txt,0.0024308623,0.0108625498,0.3125864863,0.0099108126,0.0394573919,0.1515208632,0.3507220149,0.0584255494,0.0019608284,0.0458266288,0.000223808,0.0002005412,0.0047165756,0.0105706397,0.0002209756,0.0003634679,0.0021819223,1.02478088592761E-05,0.0039184792,9.94013589661336E-06,0.002134592,0.0003637555,0.0001078377,0.000000384,1.92881179827964E-05,0.000002528,6.36594486422837E-05,0.0003740458,7.28811585304356E-07,4.88208343085717E-07,7.83268042141572E-05,1.67914424764604E-06,0.9907321334,0.9818493724,0.0181506071,0.6808655262,0.2369220555,0.0822123364,0.0940768868,0.0039534206,0.0165525787,0.0057542226,0.0008917761,0.0010858524,0.0046490692,0.002428279,0.0017285213,0.0011366431,0.000600957,0.0293254647,0.2653596997,0.1490308493,0.0345437266,0.5217402577,0.030676974,0.7849763632,0.176531896,0.0078147976
1148,bottlenecks/Clean clothes/Bottoms/jeans6.jpg.txt,1.38205805342295E-05,0.000588857,0.033216171,0.000210747,0.0260758381,0.2086302191,0.7299306393,0.0004194056,0.0001391154,8.41954388306476E-05,7.91887885043252E-07,2.94894707622007E-05,4.60844203189481E-05,0.0003880943,5.58672727493104E-05,0.0001707692,0.0024551537,3.64478219125885E-05,0.0011096782,1.57392460096162E-05,0.0028541691,0.0014035635,0.0001173344,4.15070826420561E-06,0.0001580679,1.19592004921287E-05,0.0001430235,0.0019264411,3.27985685544263E-06,1.11262561404146E-05,0.0007951448,4.92515791847836E-05,0.9889054298,0.981223464,0.0187765751,0.9383578897,0.0513035208,0.0103386752,0.3053377867,0.0094548669,0.1810607165,0.0081408983,0.0037251811,0.0134883299,0.0144329229,0.0024059126,0.0015666352,0.0016849593,0.0017493307,0.0172771364,0.0092918808,0.0030492351,0.0599527135,0.9104290605,0.1278822273,0.4878306389,0.3736144006,0.0106727155
1149,bottlenecks/Clean clothes/Bottoms/shorts16.jpg.txt,0.025109062,0.0637306944,0.0613371879,0.1375814527,0.0368903168,0.0223079622,0.0591750257,0.0366017036,0.4065543115,0.0173308458,0.0114067299,0.0212193374,0.0398337208,0.0230389982,0.0364006869,0.0014820226,0.0023871465,1.71986521309009E-05,0.0024307803,0.000773442,0.0376972891,0.0011870494,0.5322488546,1.39648400363512E-05,0.00620283,0.0014157455,0.0170753654,0.0185573921,0.0001928508,5.1644765335368E-05,0.011087928,0.0003768787,0.3682837188,0.0098985452,0.9901014566,0.2470888942,0.2251418233,0.5277693272,0.1994000971,0.1080129147,0.1620517969,0.0361920707,0.0077092042,0.0157580264,0.0251662862,0.0303340312,0.032992892,0.0621609241,0.0127123259,0.0084920609,0.0156076904,0.4609728456,0.048271656,0.4666557908,0.0144309197,0.8182705641,0.1443098336,0.022988705
1150,bottlenecks/Clean clothes/Bottoms/shorts12.jpg.txt,0.0406649262,0.0729679763,0.2163049728,0.0245166142,0.0329672247,0.0108027076,0.0104587264,0.0347613283,0.0013119251,0.0396451503,0.0006339531,0.0010786991,0.0149653982,0.4954283237,0.0008309445,0.0026612217,0.0010985387,2.24132099901908E-06,0.0057864198,7.01819080859423E-05,0.0043624672,0.0001339896,3.76821735699195E-05,4.9403054980246E-09,2.28996614168864E-05,1.86541165021481E-05,0.0002705084,0.0007438793,4.76542624028298E-07,1.69215252299182E-06,8.67006965563633E-05,7.36560537006881E-07,0.9873629808,0.0004471291,0.9995529056,0.5707215071,0.0880064145,0.3412720859,0.0504088849,0.0040392228,0.0394020006,0.0017856004,0.0009133322,0.0027677496,0.0071147364,0.0054129446,0.0061901999,0.0068504834,0.0004120535,0.1569331288,0.0053479089,0.4142183363,0.0052923379,0.4182082713,0.0101619,0.8788149953,0.0875519067,0.0234712325
1151,bottlenecks/Clean clothes/Bottoms/pants254.jpg.txt,0.0013572488,0.0016804473,0.1123099178,0.0056283823,0.7430712581,0.008324407,0.1034298763,0.0042446586,0.003144169,0.0012844735,1.07291061794967E-05,0.0005704074,0.0033875948,0.0101132104,0.0007719445,0.0006713617,0.0056737037,2.07603607123019E-05,0.0256527215,1.12803263618844E-05,0.0050630453,0.0002384282,0.0001674876,6.20384298599674E-07,1.2900413821626E-05,4.40612939200946E-06,0.0001179572,0.0004636009,1.59827391144063E-06,1.81611213179167E-07,0.0001631425,1.92292122846993E-06,0.9624062181,0.9912238121,0.0087762298,0.6513043046,0.3146475852,0.0340481102,0.0232407376,0.0075889821,0.0129596712,0.0022731998,0.0009853364,0.0015837053,0.013326006,0.0105931489,0.0009973728,0.0003859872,0.0003005413,0.0025984449,0.2475484312,0.0554428734,0.1983901411,0.4960200787,0.0207989607,0.6651394963,0.295445174,0.0186163373
1152,bottlenecks/Clean clothes/Bottoms/pants348.jpg.txt,0.0012602289,0.1183361188,0.0642909035,0.1061401665,0.0419312939,0.0230115186,0.0538686067,0.0055893664,0.0011132209,0.5702292919,0.0003571387,0.0001039489,0.0057883961,0.0077712126,0.0001227306,8.5902247519698E-05,0.0027439389,1.10686978587182E-05,0.0034538053,5.82248248974793E-05,0.0014619046,0.0001740854,0.0006804137,1.20511583645566E-06,0.0001761539,4.90878082928248E-05,0.0001241881,0.0009260512,2.46746276388876E-06,5.60467515242635E-06,9.04066691873595E-05,4.11434621128137E-06,0.990037322,0.9803898931,0.0196101163,0.2505359054,0.5083642006,0.2410998493,0.3728072345,0.010935626,0.0106422035,0.0293066595,0.0044054263,0.0022081346,0.0061548823,0.0037988687,0.0028308183,0.0027750812,0.0010903105,0.1202652454,0.0283069517,0.1252152771,0.6112485528,0.1149639487,0.0120489467,0.8843207955,0.0932819694,0.0103481477
1153,bottlenecks/Clean clothes/Bottoms/shorts44.jpg.txt,0.0363836661,0.0157989562,0.1079222113,0.0056573246,0.0106929438,0.0116936658,0.0350947976,0.0070998082,0.0006821274,0.0026806216,0.0028700675,0.7125798464,0.0235804264,0.0242163576,0.0003661839,0.0026810023,0.047420118,3.82536109100329E-06,0.0048619173,0.0048572021,0.0090496317,0.0052705025,0.000083603,8.66665530452337E-08,0.000062312,0.000100545,0.0085184136,0.0019502012,1.26291467950068E-06,0.0007303142,0.0059242588,2.80622443824541E-05,0.9111377001,0.0005098974,0.9994900227,0.5134584308,0.2917974293,0.1947441399,0.0137243522,0.0108787399,0.2523133755,0.0011834692,0.00117307,0.0195696279,0.0022774099,0.0202190001,0.0262983926,0.0036190003,0.0025878267,0.0162896961,0.0259812623,0.234385252,0.0093822349,0.7139616013,0.0079824179,0.8138619661,0.164193809,0.0139618907
1154,bottlenecks/Clean clothes/Bottoms/shorts14.jpg.txt,0.0026286636,0.0144201471,0.0335432477,0.0317816027,0.0090765376,0.0184799694,0.0876623988,0.0206036419,0.7266044617,0.0210356954,0.0013726699,0.0050309133,0.015482042,0.0054201507,0.0064040748,0.0004538457,0.0018836504,1.2640612112591E-05,0.0028837931,0.0005744142,0.0155184194,0.0005347989,0.7750555277,7.56467261453508E-06,0.0025917371,0.0008771268,0.0021855617,0.0024235803,0.0001428936,4.75546439702157E-05,0.00197087,0.0002293859,0.1930605173,0.0253089759,0.9746910334,0.3546625376,0.1907401979,0.4545973241,0.1426965594,0.0555968769,0.1398393661,0.0448407233,0.0107697081,0.0127857756,0.0147692673,0.0285127033,0.0945761278,0.0508203171,0.0132057536,0.0056411009,0.0107799191,0.1803131402,0.1440856755,0.6591801643,0.0255458392,0.8022378683,0.1560072452,0.016209146
1155,bottlenecks/Clean clothes/Bottoms/pants488.jpg.txt,2.31662738769955E-06,4.1604336729506E-05,0.9760155678,0.0001823927,0.0121322731,0.0037159801,0.0019803371,0.0001636605,4.24548397859326E-06,0.0002372723,6.10198469530587E-07,8.45220893097576E-06,2.01255297724856E-05,0.0053821541,2.09485260711517E-05,9.2133523139637E-05,0.0068379845,9.9777167861248E-08,0.0285416059,6.24543872618233E-06,0.0024438747,1.48837934830226E-05,0.000001075,6.33803587390958E-09,5.5970831454033E-06,0.000000162,0.0006967218,0.0004850272,7.45889536801769E-08,3.28795550785799E-08,6.74617476761341E-05,5.95392286584229E-08,0.9608991146,0.9718254805,0.0281745419,0.7992304564,0.1699713469,0.0307981372,0.0050658374,0.0025514027,0.0022963569,0.0041368213,0.0001860974,9.21683604246937E-05,0.0025543116,0.0022341413,0.0004760959,3.77128999389242E-05,0.000021897,0.0007917921,0.000574672,0.04691495,0.0015195297,0.9501990676,0.0157135669,0.8317359686,0.105255641,0.0472947583
1156,bottlenecks/Clean clothes/Bottoms/jeans17.jpg.txt,0.000138919,0.0002891634,0.0044675493,0.0003530944,0.027944088,0.8370363116,0.1247930005,0.0017736938,0.0013721097,0.0003413888,1.71407245943556E-05,8.59425108501455E-06,8.12525249784812E-05,0.0006467618,6.1414684751071E-05,0.0006755877,0.0003716271,5.68486830161419E-05,0.0027608867,4.32901215390302E-05,0.0011556608,5.95426026848145E-05,0.000050375,8.00876205175882E-06,8.58793209772557E-05,2.78656225418672E-05,5.99582308495883E-05,0.0004596002,5.24178039995604E-06,2.29180818678287E-06,0.0002313348,3.28042151522823E-05,0.9945887327,0.9930092096,0.0069908537,0.8433201313,0.151885733,0.0047941394,0.2523715794,0.0235082917,0.492572844,0.0024637617,0.0107311169,0.0046003177,0.0036826481,0.0011533063,0.0005234825,0.0020273516,0.0005427811,0.0037827066,0.0081925793,0.0051933755,0.0310150422,0.9518162608,0.3516144454,0.5987344384,0.0425711311,0.0070799314
1157,bottlenecks/Clean clothes/Bottoms/jeans119.jpg.txt,1.39129160743323E-05,5.33913189428858E-05,0.0120241828,2.05211708816933E-05,0.0032053771,0.4180271327,0.565097332,0.0006545763,7.82251299824566E-05,4.45685254817363E-05,2.66258240344541E-07,2.63367292063776E-06,9.90708849712973E-06,0.0006374692,1.17586987471441E-05,0.0001187966,0.000557364,3.49577530869283E-05,0.0021604446,5.8323159464635E-05,0.0016197317,0.0004124557,0.0001240996,1.43714314617682E-05,0.0001416121,0.000034189,0.0001805531,0.0020267162,4.35655147157377E-06,1.49500547195203E-05,0.0014301451,8.71022930368781E-05,0.9910985827,0.986856401,0.0131436037,0.8980321288,0.0944484696,0.0075193197,0.1197323278,0.0217578057,0.5340564847,0.0023365051,0.001593784,0.0048117978,0.0060513667,0.0018349164,0.0010019443,0.0020483013,0.0009856659,0.0018199098,0.0017529716,0.0006727691,0.0065954304,0.9891589284,0.3950913548,0.4086839259,0.1896985769,0.0065261056
1158,bottlenecks/Clean clothes/Bottoms/pants303.jpg.txt,0.0004170208,0.0074043716,0.6978811026,0.0065189428,0.1396374702,0.0066341162,0.0939512923,0.0111088725,0.000567462,0.0185501613,0.0001135741,2.72871184279211E-05,0.0022712101,0.014519318,8.59599458635785E-05,0.0003118927,0.000781846,3.83870928999386E-06,0.0012701879,1.68889200722333E-05,0.0013497348,0.0003300885,4.63256437797099E-05,6.53346319268167E-08,6.95241669745883E-06,0.00000278,2.05387932510348E-05,0.000371459,6.22199536337575E-07,1.20636357792137E-07,5.03676528751384E-05,4.96637255764654E-07,0.995747745,0.9846048951,0.0153951067,0.433324784,0.3819354177,0.1847398132,0.0194807332,0.0060597621,0.010664328,0.0021974235,0.0010508052,0.0004259355,0.0024894159,0.0034745797,0.0009673094,0.0026536197,0.0004526581,0.0023918422,0.2697782218,0.2064289451,0.2676838934,0.2537170947,0.0162295457,0.9010311365,0.0810156167,0.0017237692
1159,bottlenecks/Clean clothes/Bottoms/shorts362.jpg.txt,0.3343602121,0.0587472208,0.0294763576,0.0326773636,0.1079322249,0.2878452241,0.0375890061,0.0487215519,0.0023122991,0.0202361736,0.0131718609,0.0080367913,0.0015064839,0.0147581305,0.0019299227,0.0006991577,0.0060712043,1.94258132069081E-06,0.0003077956,2.87356360786362E-05,0.0010471754,6.36015902273357E-05,5.38119493285194E-05,1.16670086924842E-07,2.57711380982073E-05,1.18875705084065E-05,0.0003262025,0.0006855281,6.20946650542464E-07,9.20671311632759E-07,0.0001014804,2.7493197194417E-06,0.9912704229,0.0243088044,0.9756911397,0.5588712096,0.2839794457,0.1571493298,0.0411326177,0.0102130361,0.1185409874,0.0013636987,0.0003302585,0.0009463902,0.0025984801,0.0058273063,0.0154469023,0.0083972085,0.0004558127,0.0024279563,0.0230584256,0.493111521,0.0543197878,0.4270822406,0.0096313711,0.8785648942,0.0800669119,0.0317368433
1160,bottlenecks/Clean clothes/Bottoms/shorts393.jpg.txt,0.0035116172,0.0187900867,0.3589067757,0.0193879176,0.0142015433,0.0159595832,0.543097198,0.0042332141,0.000253741,0.0004249663,0.0007995057,0.0017607125,0.0011638143,0.0170577224,0.0003600408,9.15054988581687E-05,0.1344323307,4.09299531156648E-07,0.0035475802,0.000004788,0.0020657803,0.0005137442,9.28352801565779E-06,3.12888914777432E-08,3.29947069985792E-05,1.68319286331098E-06,0.00199895,0.0007755325,3.44810075603164E-07,5.21033180120867E-05,0.000515259,3.77492074221664E-06,0.8560454249,0.0035434794,0.9964564443,0.4723234475,0.4500619471,0.0776146129,0.037047565,0.0024760384,0.0797363222,0.0015974431,0.0001792905,0.0084274225,0.0569277555,0.0847538337,0.0792845115,0.0021579661,0.0009997202,0.0063403361,0.1568524837,0.4823018312,0.0033371064,0.3511682749,0.0025214362,0.2965268791,0.6724914312,0.028460294
